phase,case_id,instance,solution,scale,gurobi_runtime_seconds,gurobi_runtime_status,gurobi_runtime_source,time_limit_seconds,time_limit_rule,eval_time_limit_seconds,checker_accepted
test,eiselt2009,large_instance_2.json,large_solution_2.json,large,3611.1,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,eiselt2009,large_instance_4.json,large_solution_4.json,large,3608.67,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,eiselt2009,large_instance_5.json,large_solution_5.json,large,3607.21,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,elci2022,large_instance_1.json,large_solution_1.json,large,2848.13,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,elci2022,large_instance_3.json,large_solution_3.json,large,2583.38,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,elci2022,large_instance_4.json,large_solution_4.json,large,1875.65,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,elci2022,large_instance_5.json,large_solution_5.json,large,1186.85,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,engineer2012,large_instance_2.json,large_solution_2.json,large,3600.47,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,engineer2012,large_instance_3.json,large_solution_3.json,large,3600.42,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,engineer2012,large_instance_4.json,large_solution_4.json,large,319.62,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,engineer2012,large_instance_5.json,large_solution_5.json,large,357.55,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,fischetti1997,large_instance_2.json,large_solution_2.json,large,3603.23,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,fischetti1997,large_instance_3.json,large_solution_3.json,large,3602.41,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,fischetti1997,large_instance_4.json,large_solution_4.json,large,3603.18,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,fischetti1997,large_instance_5.json,large_solution_5.json,large,46.37,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,900,True
test,fischetti1998,large_instance_1.json,large_solution_1.json,large,44.41,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,900,True
test,fischetti1998,large_instance_3.json,large_solution_3.json,large,229.83,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,900,True
test,fischetti1998,large_instance_4.json,large_solution_4.json,large,27.78,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,900,True
test,fischetti1998,large_instance_5.json,large_solution_5.json,large,137.14,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,900,True
test,fischetti2017,large_instance_1.json,large_solution_1.json,large,3613.41,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,fischetti2017,large_instance_2.json,large_solution_2.json,large,3613.84,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,fischetti2017,large_instance_3.json,large_solution_3.json,large,114.92,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,900,True
test,fischetti2017,large_instance_4.json,large_solution_4.json,large,2318.21,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,fleszar2022b,large_instance_1.json,large_solution_1.json,large,3600.32,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,fleszar2022b,large_instance_3.json,large_solution_3.json,large,3600.18,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,fleszar2022b,large_instance_4.json,large_solution_4.json,large,3600.22,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,fleszar2022b,large_instance_5.json,large_solution_5.json,large,3602.28,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,forrest2006,large_instance_1.json,large_solution_1.json,large,106.88,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,900,True
test,forrest2006,large_instance_2.json,large_solution_2.json,large,383.62,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,forrest2006,large_instance_3.json,large_solution_3.json,large,366.22,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,forrest2006,large_instance_4.json,large_solution_4.json,large,257.64,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,900,True
test,fragkos2016,large_instance_1.json,large_solution_1.json,large,3600.39,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,fragkos2016,large_instance_2.json,large_solution_2.json,large,3600.46,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,fragkos2016,large_instance_4.json,large_solution_4.json,large,3600.28,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,fragkos2016,large_instance_5.json,large_solution_5.json,large,3600.51,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,fragkos2021,large_instance_1.json,large_solution_1.json,large,3600.0,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,fragkos2021,large_instance_2.json,large_solution_2.json,large,3600.0,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,fragkos2021,large_instance_4.json,large_solution_4.json,large,3600.0,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,fragkos2021,large_instance_5.json,large_solution_5.json,large,3600.0,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,freeman2018,large_instance_1.json,large_solution_1.json,large,115.06,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,900,True
test,freeman2018,large_instance_3.json,large_solution_3.json,large,85.45,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,900,True
test,freeman2018,large_instance_4.json,large_solution_4.json,large,86.05,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,900,True
test,freeman2018,large_instance_5.json,large_solution_5.json,large,239.75,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,900,True
test,freling2003,large_instance_2.json,large_solution_2.json,large,2.48,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,900,True
test,freling2003,large_instance_3.json,large_solution_3.json,large,716.28,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,freling2003,large_instance_4.json,large_solution_4.json,large,38.05,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,900,True
test,freling2003,large_instance_5.json,large_solution_5.json,large,121.2,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,900,True
test,frey2017,large_instance_1.json,large_solution_1.json,large,286.75,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,900,True
test,frey2017,large_instance_2.json,large_solution_2.json,large,44.98,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,900,True
test,frey2017,large_instance_3.json,large_solution_3.json,large,34.84,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,900,True
test,frey2017,large_instance_5.json,large_solution_5.json,large,294.29,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,900,True
test,furini2016,large_instance_2.json,large_solution_2.json,large,3625.87,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,furini2016,large_instance_3.json,large_solution_3.json,large,3621.31,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,furini2016,large_instance_4.json,large_solution_4.json,large,3623.41,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,furini2016,large_instance_5.json,large_solution_5.json,large,3622.29,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,furini2017,large_instance_1.json,large_solution_1.json,large,1.12,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,900,True
test,furini2017,large_instance_2.json,large_solution_2.json,large,41.84,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,900,True
test,furini2017,large_instance_4.json,large_solution_4.json,large,381.42,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,furini2017,large_instance_5.json,large_solution_5.json,large,289.72,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,900,True
test,furini2019,large_instance_1.json,large_solution_1.json,large,3602.65,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,furini2019,large_instance_3.json,large_solution_3.json,large,3605.95,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,furini2019,large_instance_4.json,large_solution_4.json,large,19.99,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,900,True
test,furini2019,large_instance_5.json,large_solution_5.json,large,3605.88,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,furini2021,large_instance_2.json,large_solution_2.json,large,3600.27,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,furini2021,large_instance_3.json,large_solution_3.json,large,3600.2,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,furini2021,large_instance_4.json,large_solution_4.json,large,3600.17,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,furini2021,large_instance_5.json,large_solution_5.json,large,3600.17,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,gamache1999,large_instance_2.json,large_solution_2.json,large,226.37,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,900,True
test,gamache1999,large_instance_3.json,large_solution_3.json,large,127.78,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,900,True
test,gamache1999,large_instance_4.json,large_solution_4.json,large,71.72,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,900,True
test,gamache1999,large_instance_5.json,large_solution_5.json,large,37.29,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,900,True
test,gangammanavar2020,large_instance_1.json,large_solution_1.json,large,159.73,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,900,True
test,gangammanavar2020,large_instance_2.json,large_solution_2.json,large,87.14,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,900,True
test,gangammanavar2020,large_instance_3.json,large_solution_3.json,large,278.15,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,900,True
test,gangammanavar2020,large_instance_4.json,large_solution_4.json,large,111.64,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,900,True
test,garcia2011,large_instance_1.json,large_solution_1.json,large,84.62,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,900,True
test,garcia2011,large_instance_2.json,large_solution_2.json,large,88.59,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,900,True
test,garcia2011,large_instance_3.json,large_solution_3.json,large,26.41,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,900,True
test,garcia2011,large_instance_4.json,large_solution_4.json,large,76.28,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,900,True
test,gruson2021,large_instance_2.json,large_solution_2.json,large,1804.13,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,gruson2021,large_instance_3.json,large_solution_3.json,large,288.34,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,900,True
test,gruson2021,large_instance_4.json,large_solution_4.json,large,1498.53,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,gruson2021,large_instance_5.json,large_solution_5.json,large,22.83,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,900,True
test,gschwind2021,large_instance_2.json,large_solution_2.json,large,251.14115837123245,observed,current_rerun_20260831,600,runtime <= 300s -> 600s,900,True
test,gschwind2021,large_instance_3.json,large_solution_3.json,large,3638.321950645186,observed,current_rerun_20260831,900,runtime > 300s -> 900s,900,True
test,gschwind2021,large_instance_4.json,large_solution_4.json,large,3624.1443150090054,observed,current_rerun_20260831,900,runtime > 300s -> 900s,900,True
test,gschwind2021,large_instance_5.json,large_solution_5.json,large,3618.1789221661165,observed,current_rerun_20260831,900,runtime > 300s -> 900s,900,True
test,gualandi2012,large_instance_1.json,large_solution_1.json,large,3606.01,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,gualandi2012,large_instance_2.json,large_solution_2.json,large,3604.78,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,gualandi2012,large_instance_3.json,large_solution_3.json,large,8.27,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,900,True
test,gualandi2012,large_instance_4.json,large_solution_4.json,large,10.59,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,900,True
test,guo2021,large_instance_1.json,large_solution_1.json,large,3608.33,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,guo2021,large_instance_2.json,large_solution_2.json,large,3610.43,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,guo2021,large_instance_4.json,large_solution_4.json,large,3607.78,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,guo2021,large_instance_5.json,large_solution_5.json,large,3607.73,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,hadjar2006,large_instance_2.json,large_solution_2.json,large,3606.083793767728,observed,current_rerun_20260831,900,runtime > 300s -> 900s,900,True
test,hadjar2006,large_instance_3.json,large_solution_3.json,large,91.19418010767549,observed,current_rerun_20260831,300,runtime <= 120s -> 300s,900,True
test,hadjar2006,large_instance_4.json,large_solution_4.json,large,833.8156470609829,observed,current_rerun_20260831,900,runtime > 300s -> 900s,900,True
test,hadjar2006,large_instance_5.json,large_solution_5.json,large,110.93060369323939,observed,current_rerun_20260831,300,runtime <= 120s -> 300s,900,True
test,hassannayebi2016,large_instance_1.json,large_solution_1.json,large,3601.02,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,hassannayebi2016,large_instance_2.json,large_solution_2.json,large,3601.11,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,hassannayebi2016,large_instance_4.json,large_solution_4.json,large,15.77,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,900,True
test,hassannayebi2016,large_instance_5.json,large_solution_5.json,large,3600.88,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,he2020,large_instance_1.json,large_solution_1.json,large,3600.87,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,he2020,large_instance_2.json,large_solution_2.json,large,3603.21,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,he2020,large_instance_4.json,large_solution_4.json,large,3625.19,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,he2020,large_instance_5.json,large_solution_5.json,large,3624.68,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,hewitt2024,large_instance_1.json,large_solution_1.json,large,3615.4,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,hewitt2024,large_instance_3.json,large_solution_3.json,large,3613.44,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,hewitt2024,large_instance_4.json,large_solution_4.json,large,3605.54,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,hewitt2024,large_instance_5.json,large_solution_5.json,large,3605.35,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,hoffman1993,large_instance_1.json,large_solution_1.json,large,3600.89,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,hoffman1993,large_instance_2.json,large_solution_2.json,large,0.26,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,900,True
test,hoffman1993,large_instance_3.json,large_solution_3.json,large,3600.83,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,hoffman1993,large_instance_5.json,large_solution_5.json,large,12.84,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,900,True
test,hosseinian2020,large_instance_1.json,large_solution_1.json,large,3601.07,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,hosseinian2020,large_instance_3.json,large_solution_3.json,large,3601.55,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,hosseinian2020,large_instance_4.json,large_solution_4.json,large,3601.83,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,hosseinian2020,large_instance_5.json,large_solution_5.json,large,3601.11,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,huisman2005,large_instance_1.json,large_solution_1.json,large,94.32,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,900,True
test,huisman2005,large_instance_3.json,large_solution_3.json,large,2904.72,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,huisman2005,large_instance_4.json,large_solution_4.json,large,3.73,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,900,True
test,huisman2005,large_instance_5.json,large_solution_5.json,large,523.65,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,ji2019,large_instance_2.json,large_solution_2.json,large,3600.77,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,ji2019,large_instance_3.json,large_solution_3.json,large,3600.78,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,ji2019,large_instance_4.json,large_solution_4.json,large,3602.31,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,ji2019,large_instance_5.json,large_solution_5.json,large,3600.92,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,juvin2023,large_instance_1.json,large_solution_1.json,large,78.6,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,900,True
test,juvin2023,large_instance_2.json,large_solution_2.json,large,63.75,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,900,True
test,juvin2023,large_instance_4.json,large_solution_4.json,large,8.89,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,900,True
test,juvin2023,large_instance_5.json,large_solution_5.json,large,139.98,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,900,True
test,kang2021,large_instance_1.json,large_solution_1.json,large,3600.36,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,kang2021,large_instance_3.json,large_solution_3.json,large,1322.1,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,kang2021,large_instance_4.json,large_solution_4.json,large,3601.12,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,kang2021,large_instance_5.json,large_solution_5.json,large,3600.75,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,klose2005,large_instance_2.json,large_solution_2.json,large,3615.21,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,klose2005,large_instance_3.json,large_solution_3.json,large,198.44,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,900,True
test,klose2005,large_instance_4.json,large_solution_4.json,large,3614.89,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,klose2005,large_instance_5.json,large_solution_5.json,large,669.75,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,knueven2020,large_instance_1.json,large_solution_1.json,large,929.63,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,knueven2020,large_instance_2.json,large_solution_2.json,large,1411.83,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,knueven2020,large_instance_3.json,large_solution_3.json,large,877.94,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,knueven2020,large_instance_5.json,large_solution_5.json,large,2394.99,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,kobayashi2021,large_instance_1.json,large_solution_1.json,large,48.72,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,900,True
test,kobayashi2021,large_instance_3.json,large_solution_3.json,large,3602.9,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,kobayashi2021,large_instance_4.json,large_solution_4.json,large,206.48,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,900,True
test,kobayashi2021,large_instance_5.json,large_solution_5.json,large,76.97,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,900,True
test,kobeaga2024,large_instance_1.json,large_solution_1.json,large,3610.69,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,kobeaga2024,large_instance_2.json,large_solution_2.json,large,3603.21,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,kobeaga2024,large_instance_3.json,large_solution_3.json,large,3400.0,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,kobeaga2024,large_instance_5.json,large_solution_5.json,large,3604.25,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,kowalczyk2018,large_instance_2.json,large_solution_2.json,large,93.63,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,900,True
test,kowalczyk2018,large_instance_3.json,large_solution_3.json,large,260.65,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,900,True
test,kowalczyk2018,large_instance_4.json,large_solution_4.json,large,2.4,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,900,True
test,kowalczyk2018,large_instance_5.json,large_solution_5.json,large,2.11,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,900,True
test,kowalczyk2024,large_instance_1.json,large_solution_1.json,large,141.03,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,900,True
test,kowalczyk2024,large_instance_2.json,large_solution_2.json,large,1131.84,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,kowalczyk2024,large_instance_3.json,large_solution_3.json,large,3606.3,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,kowalczyk2024,large_instance_5.json,large_solution_5.json,large,146.2,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,900,True
test,kress2019,large_instance_1.json,large_solution_1.json,large,3612.4368607169017,observed,current_rerun_20260831,900,runtime > 300s -> 900s,900,True
test,kress2019,large_instance_3.json,large_solution_3.json,large,1073.0033598337322,observed,current_rerun_20260831,900,runtime > 300s -> 900s,900,True
test,kress2019,large_instance_4.json,large_solution_4.json,large,3610.3194708349183,observed,current_rerun_20260831,900,runtime > 300s -> 900s,900,True
test,kress2019,large_instance_5.json,large_solution_5.json,large,3531.8211078401655,observed,current_rerun_20260831,900,runtime > 300s -> 900s,900,True
test,kreter2018,large_instance_1.json,large_solution_1.json,large,3605.85,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,kreter2018,large_instance_3.json,large_solution_3.json,large,3616.03,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,kreter2018,large_instance_4.json,large_solution_4.json,large,3608.14,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,kreter2018,large_instance_5.json,large_solution_5.json,large,3616.56,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,lai2021,large_instance_1.json,large_solution_1.json,large,3616.56,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,lai2021,large_instance_2.json,large_solution_2.json,large,3616.7,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,lai2021,large_instance_3.json,large_solution_3.json,large,3616.34,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,lai2021,large_instance_5.json,large_solution_5.json,large,3616.41,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,laporte2003,large_instance_1.json,large_solution_1.json,large,3601.1,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,laporte2003,large_instance_2.json,large_solution_2.json,large,8.21,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,900,True
test,laporte2003,large_instance_4.json,large_solution_4.json,large,3601.46,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,laporte2003,large_instance_5.json,large_solution_5.json,large,4.92,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,900,True
test,lee1996,large_instance_2.json,large_solution_2.json,large,1493.67,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,lee1996,large_instance_3.json,large_solution_3.json,large,15.69,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,900,True
test,lee1996,large_instance_4.json,large_solution_4.json,large,6.85,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,900,True
test,lee1996,large_instance_5.json,large_solution_5.json,large,5.2,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,900,True
test,legrain2020,large_instance_2.json,large_solution_2.json,large,3602.49,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,legrain2020,large_instance_3.json,large_solution_3.json,large,3602.32,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,legrain2020,large_instance_4.json,large_solution_4.json,large,3602.62,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,legrain2020,large_instance_5.json,large_solution_5.json,large,3602.35,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,legrain2024,large_instance_1.json,large_solution_1.json,large,3601.5634279157966,observed,current_rerun_20260831,900,runtime > 300s -> 900s,900,True
test,legrain2024,large_instance_2.json,large_solution_2.json,large,3602.066633526236,observed,current_rerun_20260831,900,runtime > 300s -> 900s,900,True
test,legrain2024,large_instance_3.json,large_solution_3.json,large,20.05134064797312,observed,current_rerun_20260831,120,runtime <= 30s -> 120s,900,True
test,legrain2024,large_instance_4.json,large_solution_4.json,large,154.8434176677838,observed,current_rerun_20260831,600,runtime <= 300s -> 600s,900,True
test,letelier2022,large_instance_1.json,large_solution_1.json,large,3601.7,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,letelier2022,large_instance_2.json,large_solution_2.json,large,3604.07,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,letelier2022,large_instance_4.json,large_solution_4.json,large,195.86,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,900,True
test,letelier2022,large_instance_5.json,large_solution_5.json,large,3603.06,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,levin2017,large_instance_1.json,large_solution_1.json,large,181.21,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,900,True
test,levin2017,large_instance_2.json,large_solution_2.json,large,190.04,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,900,True
test,levin2017,large_instance_4.json,large_solution_4.json,large,138.75,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,900,True
test,levin2017,large_instance_5.json,large_solution_5.json,large,138.23,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,900,True
test,li2020,large_instance_2.json,large_solution_2.json,large,3600.41,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,li2020,large_instance_3.json,large_solution_3.json,large,3600.26,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,li2020,large_instance_4.json,large_solution_4.json,large,3600.65,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,li2020,large_instance_5.json,large_solution_5.json,large,5.77,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,900,True
test,liao2020,large_instance_1.json,large_solution_1.json,large,2592.4579723719507,observed,current_rerun_20260831,900,runtime > 300s -> 900s,900,True
test,liao2020,large_instance_2.json,large_solution_2.json,large,474.36255008913577,observed,current_rerun_20260831,900,runtime > 300s -> 900s,900,True
test,liao2020,large_instance_4.json,large_solution_4.json,large,2217.2027039770037,observed,current_rerun_20260831,900,runtime > 300s -> 900s,900,True
test,liao2020,large_instance_5.json,large_solution_5.json,large,1295.2951400289312,observed,current_rerun_20260831,900,runtime > 300s -> 900s,900,True
test,lozano2017,large_instance_1.json,large_solution_1.json,large,575.9582703206688,observed,current_rerun_20260831,900,runtime > 300s -> 900s,900,True
test,lozano2017,large_instance_3.json,large_solution_3.json,large,221.7686190456152,observed,current_rerun_20260831,600,runtime <= 300s -> 600s,900,True
test,lozano2017,large_instance_4.json,large_solution_4.json,large,497.31021342240274,observed,current_rerun_20260831,900,runtime > 300s -> 900s,900,True
test,lozano2017,large_instance_5.json,large_solution_5.json,large,570.5879238741472,observed,current_rerun_20260831,900,runtime > 300s -> 900s,900,True
test,luo2017,large_instance_1.json,large_solution_1.json,large,3617.51,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,luo2017,large_instance_2.json,large_solution_2.json,large,810.53,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
